price_in_rp,city,property_condition,land_size_m2,building_size_m2,electricity_mah,electricity,bedrooms,bathrooms,furnishing,facilities,swimming_pool,park,jogging_track
785000000,Tangerang,baru,85,60,1300 mah,"1,300",3,2,unfurnished,"Masjid, Jogging Track, Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari, Akses Parkir, One Gate System, Jalur Telepon",No Swimming Pool,Park,Jogging Track
32000000000,Tangerang,bagus sekali,1340,1500,3500 mah,"3,500",6,6,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
945000000,Tangerang,baru,72,83,2200 mah,"2,200",4,2,unfurnished,"Keamanan, CCTV, Jogging Track, Taman, Kolam Renang, Jalur Telepon, Taman, Keamanan 24 jam, Ac, AC, Track Lari, Kolam Renang, Jalur Telepon",Swimming Pool,Park,Jogging Track
900000000,Tangerang,bagus,72,83,2200 mah,"2,200",4,2,unfurnished,"Pemanas Air, Keamanan, Jogging Track, Taman, Tempat Jemuran, Jalur Telepon, Ac, Masjid, Wastafel, Track Lari, Kolam Renang, AC",Swimming Pool,Park,Jogging Track
4200000000,Tangerang,bagus,210,300,4400 mah,"4,400",6,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1440000000,Tangerang,bagus,120,102,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
2220000000,Tangerang,bagus,120,130,2200 mah,"2,200",3,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
945000000,Tangerang,baru,72,83,2200 mah,"2,200",4,2,unfurnished,"Keamanan, CCTV, Taman, Jogging Track, Kolam Renang",Swimming Pool,Park,Jogging Track
650000000,Tangerang,bagus,72,36,1300 mah,"1,300",2,1,furnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
650000000,Tangerang,bagus,72,96,1300 mah,"1,300",3,2,unfurnished,"Masjid, Keamanan 24 jam, Tempat Jemuran",No Swimming Pool,No Park,No Jogging Track
954000000,Tangerang,baru,72,78,2200 mah,"2,200",3,2,unfurnished,"Keamanan, Jogging Track, Kolam Renang, Taman, Jalur Telepon, Kitchen Set, Masjid, Wastafel, Track Lari, Tempat Gym",Swimming Pool,Park,Jogging Track
975000000,Tangerang,baru,72,78,2200 mah,"2,200",4,2,unfurnished,"Ac, Keamanan, Taman, Jogging Track",No Swimming Pool,Park,Jogging Track
850000000,Tangerang,bagus,135,108,2200 mah,"2,200",4,2,unfurnished,"Kitchen Set, Keamanan 24 jam",No Swimming Pool,No Park,No Jogging Track
800000000,Tangerang,baru,60,65,2200 mah,"2,200",3,2,unfurnished,"Tempat Jemuran, Keamanan, Keamanan 24 jam, Wastafel, Taman, One Gate System",No Swimming Pool,Park,No Jogging Track
4200000000,Tangerang,bagus,210,300,4400 mah,"4,400",6,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1440000000,Tangerang,bagus,120,102,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1530000000,Tangerang,bagus,90,95,2200 mah,"2,200",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
755000000,Tangerang,baru,78,60,1300 mah,"1,300",3,2,unfurnished,"Keamanan, Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Masjid, Track Lari",No Swimming Pool,Park,Jogging Track
785000000,Tangerang,baru,85,60,1300 mah,"1,300",3,2,unfurnished,"Masjid, Jogging Track, Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari, One Gate System, Jalur Telepon",No Swimming Pool,Park,Jogging Track
2220000000,Tangerang,bagus,120,130,2200 mah,"2,200",3,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
2220000000,Tangerang,bagus,120,130,2200 mah,"2,200",3,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
450000000,Tangerang,baru,60,46,2200 mah,"2,200",2,2,unfurnished,"Ac, Masjid, Keamanan, Taman, Jogging Track, CCTV, Kolam Renang, Jalur Telepon",Swimming Pool,Park,Jogging Track
630000000,Tangerang,bagus,72,40,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
500000000,Tangerang,bagus,72,50,1300 mah,"1,300",2,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
630000000,Tangerang,bagus,72,40,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
520000000,Tangerang,baru,90,65,1300 mah,"1,300",3,1,unfurnished,"One Gate System, Taman",No Swimming Pool,Park,No Jogging Track
1440000000,Tangerang,bagus,164,100,2200 mah,"2,200",4,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1100000000,Tangerang,baru,60,63,2200 mah,"2,200",2,2,unfurnished,"Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam, Track Lari, Wastafel, CCTV, Kolam Renang, One Gate System, Tempat Gym, Playground",Swimming Pool,Park,Jogging Track
500000000,Tangerang,bagus,72,50,1300 mah,"1,300",2,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
2200000000,Tangerang,bagus,105,126,2200 mah,"2,200",3,3,semi furnished,"Ac, Keamanan, Jogging Track, Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam, Wastafel, CCTV, Track Lari, Taman, One Gate System, AC, Playground",No Swimming Pool,Park,Jogging Track
1700000000,Tangerang,baru,105,126,2200 mah,"2,200",3,3,unfurnished,"Kolam Renang, Keamanan",Swimming Pool,No Park,No Jogging Track
3600000000,Tangerang,bagus sekali,300,230,3300 mah,"3,300",3,2,furnished,"Keamanan, Jogging Track, Kolam Renang, Taman, Ac, Jalur Telepon",Swimming Pool,Park,Jogging Track
630000000,Tangerang,bagus,72,40,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1440000000,Tangerang,bagus,164,100,2200 mah,"2,200",4,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1440000000,Tangerang,bagus,164,100,2200 mah,"2,200",4,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
2050000000,Tangerang,bagus,180,139,3500 mah,"3,500",3,3,unfurnished,"Taman, One Gate System, Keamanan 24 jam",No Swimming Pool,Park,No Jogging Track
4250000000,Tangerang,bagus,420,316,2200 mah,"2,200",4,4,unfurnished,"Jogging Track, Tempat Jemuran, One Gate System, Keamanan, Keamanan 24 jam, Track Lari",No Swimming Pool,No Park,Jogging Track
630000000,Tangerang,bagus,72,40,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
960000000,Tangerang,bagus,119,62,2200 mah,"2,200",2,1,semi furnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
2900000000,Tangerang,bagus,160,190,4400 mah,"4,400",4,3,unfurnished,"Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Track Lari, Keamanan 24 jam, Wastafel, Kolam Renang, Tempat Gym, Tempat Laundry, Playground",Swimming Pool,Park,Jogging Track
1850000000,Tangerang,baru,160,180,3500 mah,"3,500",2,2,semi furnished,"Ac, Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
968000000,Tangerang,baru,40,74,2200 mah,"2,200",4,2,unfurnished,"Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Kitchen Set, Keamanan 24 jam, Track Lari, Wastafel, CCTV, Kolam Renang, One Gate System, Tempat Gym, Playground",Swimming Pool,Park,Jogging Track
2250000000,Tangerang,baru,160,134,3500 mah,"3,500",3,3,unfurnished,"Lapangan Voli, Keamanan, Jogging Track, Taman, CCTV, Lapangan Bola, Tempat Gym, Lapangan Tenis, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis, Track Lari, Masjid, Wastafel, CCTV, Kolam Renang, Taman, Lapangan Basket",Swimming Pool,Park,Jogging Track
525000000,Tangerang,baru,72,72,3500 mah,"3,500",3,2,semi furnished,"Keamanan, Jogging Track, Kolam Renang, Masjid, Track Lari, Taman",Swimming Pool,Park,Jogging Track
1900000000,Tangerang,sudah renovasi,180,200,4400 mah,"4,400",3,3,semi furnished,"Tempat Jemuran, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam, Wastafel, CCTV, Track Lari, Kolam Renang, One Gate System, Playground",Swimming Pool,Park,Jogging Track
1300000000,Tangerang,bagus,54,124,4400 mah,"4,400",3,2,semi furnished,"Mesin Cuci, Kulkas, Kitchen Set, Tempat Gym, Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Track Lari, Keamanan 24 jam, Wastafel, CCTV, Kolam Renang, AC, Playground",Swimming Pool,Park,Jogging Track
1400000000,Tangerang,baru,96,112,2200 mah,"2,200",3,2,unfurnished,"Keamanan, Jogging Track, Taman, Jalur Telepon, Ac, Kolam Renang",Swimming Pool,Park,Jogging Track
980000000,Tangerang,bagus,136,84,2200 mah,"2,200",2,1,unfurnished,"Lapangan Voli, Keamanan, Tempat Gym, Lapangan Tenis, Jogging Track, Tempat Jemuran, Lapangan Basket, Lapangan Bulu Tangkis, Track Lari, Masjid, Kolam Renang, Wastafel, Taman",Swimming Pool,Park,Jogging Track
1000000000,Tangerang,sudah renovasi,136,84,1300 mah,"1,300",3,2,semi furnished,"Jogging Track, Keamanan, Keamanan 24 jam, Kolam Renang, Track Lari, Taman",Swimming Pool,Park,Jogging Track
1050000000,Tangerang,baru,77,97,2200 mah,"2,200",4,3,unfurnished,"Keamanan, CCTV, Akses Parkir, Wastafel, Taman, Track Lari, Keamanan 24 jam, CCTV, Kolam Renang, Lapangan Tenis, Lapangan Bulu Tangkis, Playground, Taman, Tempat Gym, Jogging Track, Tempat Jemuran, Kolam Renang, One Gate System, Tempat Laundry",Swimming Pool,Park,Jogging Track
1350000000,Tangerang,bagus,160,81,2200 mah,"2,200",2,1,unfurnished,"Jogging Track, Keamanan, Kolam Renang, Track Lari",Swimming Pool,No Park,Jogging Track
12500000000,Tangerang,bagus sekali,474,500,23000 mah,"23,000",6,4,furnished,"Keamanan, CCTV, Jogging Track, Taman, Ac, Kolam Renang",Swimming Pool,Park,Jogging Track
10500000000,Tangerang,sudah renovasi,450,700,3500 mah,"3,500",4,4,semi furnished,"Kolam Renang, Keamanan, Keamanan 24 jam",Swimming Pool,No Park,No Jogging Track
10500000000,Tangerang,sudah renovasi,450,700,7700 mah,"7,700",4,4,semi furnished,"Ac, Pemanas Air, Keamanan, Jogging Track, Kolam Renang, Taman, Tempat Gym, Lapangan Tenis, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Kitchen Set, Track Lari, CCTV, Kolam Renang, AC",Swimming Pool,Park,Jogging Track
10000000000,Tangerang,bagus,450,650,3500 mah,"3,500",4,4,semi furnished,"Track Lari, Taman, Keamanan 24 jam",No Swimming Pool,Park,Jogging Track
7400000000,Tangerang,bagus,220,285,4400 mah,"4,400",4,4,furnished,"Ac, Taman, Jogging Track, Keamanan, CCTV, Kolam Renang",Swimming Pool,Park,Jogging Track
12500000000,Tangerang,bagus sekali,474,500,7700 mah,"7,700",6,4,furnished,"Keamanan, CCTV, Jogging Track, Taman, Ac, Kolam Renang",Swimming Pool,Park,Jogging Track
18000000000,Tangerang,bagus,630,500,7700 mah,"7,700",5,5,semi furnished,"Keamanan, Jogging Track, Kolam Renang, Taman, Ac, CCTV",Swimming Pool,Park,Jogging Track
14500000000,Tangerang,bagus sekali,276,441,11000 mah,"11,000",4,5,semi furnished,"Ac, Keamanan, CCTV, Jogging Track, Kolam Renang, Taman",Swimming Pool,Park,Jogging Track
17500000000,Tangerang,bagus,748,500,11000 mah,"11,000",4,4,unfurnished,"Keamanan, CCTV, Jogging Track, Taman, Tempat Gym, Lapangan Tenis, Pemanas Air, Tempat Jemuran, Jalur Telepon, Lapangan Basket, Kitchen Set, Track Lari, Ac, Wastafel, CCTV, AC, Jalur Telepon",No Swimming Pool,Park,Jogging Track
14500000000,Tangerang,baru,276,441,3500 mah,"3,500",4,4,semi furnished,"Keamanan, CCTV, Jogging Track, Taman, Ac, Kolam Renang, Jalur Telepon",Swimming Pool,Park,Jogging Track
4300000000,Tangerang,bagus,220,185,4400 mah,"4,400",3,3,semi furnished,"Keamanan, CCTV, Jogging Track, Taman, Keamanan 24 jam, Ac, AC, Track Lari, Kolam Renang, Taman",Swimming Pool,Park,Jogging Track
1040000000,Tangerang,bagus,72,95,2200 mah,"2,200",3,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1590000000,Tangerang,bagus,90,126,2200 mah,"2,200",4,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1590000000,Tangerang,bagus,90,126,2200 mah,"2,200",4,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1230000000,Tangerang,baru,71,62,2200 mah,"2,200",2,2,semi furnished,"Keamanan, CCTV, Masjid, Taman, AC",No Swimming Pool,Park,No Jogging Track
588000000,Tangerang,baru,72,36,1300 mah,"1,300",2,1,unfurnished,"Masjid, Taman, Tempat Jemuran, Keamanan 24 jam, AC, Wastafel, Track Lari, Akses Parkir, One Gate System, Taman",No Swimming Pool,Park,Jogging Track
588000000,Tangerang,baru,72,36,1300 mah,"1,300",2,1,furnished,"Masjid, Taman, Lapangan Tenis, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis, Track Lari, Keamanan 24 jam, AC, Wastafel, One Gate System",No Swimming Pool,Park,Jogging Track
4200000000,Tangerang,bagus,210,300,4400 mah,"4,400",6,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
3600000000,Tangerang,bagus,253,138,3500 mah,"3,500",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1440000000,Tangerang,bagus,120,102,1300 mah,"1,300",2,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1060000000,Tangerang,bagus,106,151,1300 mah,"1,300",4,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1020000000,Tangerang,bagus,90,65,1300 mah,"1,300",2,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
660000000,Tangerang,bagus,60,72,1300 mah,"1,300",3,2,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
936000000,Tangerang,bagus,72,83,2200 mah,"2,200",4,2,unfurnished,"Keamanan, CCTV, Jogging Track, Taman, Kolam Renang, Jalur Telepon, Track Lari, Kolam Renang",Swimming Pool,Park,Jogging Track
751000000,Tangerang,baru,83,68,2200 mah,"2,200",2,2,unfurnished,"Jalur Telepon, Kitchen Set, Keamanan 24 jam, Wastafel, CCTV, Track Lari, Taman, One Gate System, AC, Playground",No Swimming Pool,Park,Jogging Track
3000000000,Tangerang,butuh renovasi,273,225,2200 mah,"2,200",2,2,unfurnished,"Masjid, Keamanan, Taman, Jogging Track, Track Lari, Taman",No Swimming Pool,Park,Jogging Track
1500000000,Tangerang,sudah renovasi,120,180,2200 mah,"2,200",4,2,semi furnished,"Keamanan, Keamanan 24 jam, Ac, AC, Taman",No Swimming Pool,Park,No Jogging Track
18000000000,Tangerang,sudah renovasi,409,367,11000 mah,"11,000",4,4,furnished,"Ac, Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
800000000,Tangerang,bagus,81,57,1300 mah,"1,300",2,1,semi furnished,"Taman, Keamanan, Akses Parkir, Keamanan 24 jam, Taman, One Gate System, Playground",No Swimming Pool,Park,No Jogging Track
920000000,Tangerang,bagus,60,54,1300 mah,"1,300",3,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
548000000,Tangerang,baru,50,36,1300 mah,"1,300",2,1,unfurnished,"One Gate System, AC, Wastafel, Tempat Jemuran",No Swimming Pool,No Park,No Jogging Track
920000000,Tangerang,bagus,60,54,1300 mah,"1,300",3,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1250000000,Tangerang,bagus,60,75,3500 mah,"3,500",2,2,unfurnished,"Track Lari, Taman, Keamanan 24 jam, Playground",No Swimming Pool,Park,Jogging Track
920000000,Tangerang,bagus,60,54,1300 mah,"1,300",3,1,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1200000000,Tangerang,bagus,84,120,2200 mah,"2,200",3,2,unfurnished,"Taman, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Akses Parkir, Track Lari, Keamanan 24 jam, Wastafel, Kolam Renang, One Gate System, Tempat Gym, Tempat Laundry, Playground",Swimming Pool,Park,Jogging Track
1220000000,Tangerang,bagus sekali,72,108,4400 mah,"4,400",4,2,semi furnished,"Taman, Ac, Keamanan",No Swimming Pool,Park,No Jogging Track
975000000,Tangerang,sudah renovasi,72,50,2200 mah,"2,200",2,1,semi furnished,"Keamanan, Taman, Jogging Track, Ac, Jalur Telepon",No Swimming Pool,Park,Jogging Track
3590000000,Tangerang,bagus,144,18,4400 mah,"4,400",3,3,unfurnished,"Keamanan, Jogging Track, Kolam Renang, Lapangan Basket, Track Lari, Wastafel, Taman, Tempat Gym",Swimming Pool,Park,Jogging Track
4000000000,Tangerang,baru,120,180,3300 mah,"3,300",3,2,semi furnished,"Taman, Jogging Track, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari, Taman, Jalur Telepon",No Swimming Pool,Park,Jogging Track
1370000000,Tangerang,bagus,48,80,4400 mah,"4,400",2,2,semi furnished,"Lapangan Basket, Jalur Telepon, Taman, Kitchen Set, Keamanan 24 jam, Wastafel, CCTV, Track Lari, Kolam Renang, One Gate System, AC, Playground",Swimming Pool,Park,Jogging Track
1300000000,Tangerang,baru,63,86,2200 mah,"2,200",3,2,unfurnished,"Ac, Keamanan, CCTV, Jogging Track, Taman, Jalur Telepon, Masjid, Kolam Renang",Swimming Pool,Park,Jogging Track
1700000000,Tangerang,sudah renovasi,63,100,4400 mah,"4,400",2,2,semi furnished,"Jogging Track, Keamanan, Taman, Kolam Renang",Swimming Pool,Park,Jogging Track
1490000000,Tangerang,bagus,132,158,2200 mah,"2,200",3,2,unfurnished,"Ac, Taman, Jogging Track, Tempat Jemuran, Jalur Telepon, Keamanan, Kitchen Set, AC, Track Lari, Jalur Telepon",No Swimming Pool,Park,Jogging Track
755000000,Tangerang,baru,78,60,1300 mah,"1,300",3,2,unfurnished,"Keamanan, Jogging Track, Taman, Tempat Jemuran, Jalur Telepon, Masjid, Track Lari, Taman",No Swimming Pool,Park,Jogging Track
785000000,Tangerang,baru,85,60,1300 mah,"1,300",3,2,unfurnished,"Masjid, Jogging Track, Taman, Tempat Jemuran, Jalur Telepon, Keamanan, Track Lari, Jalur Telepon",No Swimming Pool,Park,Jogging Track
1400000000,Tangerang,sudah renovasi,66,86,4400 mah,"4,400",2,2,furnished,"Taman, Jalur Telepon, Taman, Keamanan, Keamanan 24 jam, CCTV, Kolam Renang, One Gate System, Tempat Gym, Playground",Swimming Pool,Park,No Jogging Track
3500000000,Tangerang,bagus sekali,200,300,3500 mah,"3,500",5,3,furnished,"Keamanan, Jogging Track, Masjid, Ac, Taman",No Swimming Pool,Park,Jogging Track
2300000000,Tangerang,bagus sekali,120,120,3500 mah,"3,500",4,4,semi furnished,"Keamanan, Jogging Track, Masjid, Ac, Taman",No Swimming Pool,Park,Jogging Track
1900000000,Tangerang,bagus sekali,160,160,3500 mah,"3,500",4,3,furnished,"Keamanan, Taman, Jogging Track, Masjid, Ac",No Swimming Pool,Park,Jogging Track
2600000000,Tangerang,bagus,200,200,3500 mah,"3,500",3,2,unfurnished,"Keamanan, Keamanan 24 jam",No Swimming Pool,No Park,No Jogging Track
3000000000,Tangerang,baru,112,194,3500 mah,"3,500",4,3,semi furnished,"Keamanan, Jogging Track, Ac, Kolam Renang, Taman",Swimming Pool,Park,Jogging Track
4200000000,Tangerang,bagus,210,300,4400 mah,"4,400",6,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
1170000000,Tangerang,baru,75,92,2200 mah,"2,200",3,3,unfurnished,"Lapangan Voli, Taman, CCTV, Lapangan Bola, Tempat Gym, Lapangan Tenis, Jogging Track, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis, Keamanan, Track Lari, Masjid, Wastafel, CCTV, Kolam Renang, Jalur Telepon, Lapangan Basket",Swimming Pool,Park,Jogging Track
1760000000,Tangerang,baru,105,126,3500 mah,"3,500",3,3,unfurnished,"Lapangan Voli, Taman, CCTV, Lapangan Bola, Tempat Gym, Lapangan Tenis, Jogging Track, Tempat Jemuran, Jalur Telepon, Lapangan Bulu Tangkis, Keamanan, Track Lari, Masjid, Wastafel, CCTV, Kolam Renang, Jalur Telepon, Lapangan Basket",Swimming Pool,Park,Jogging Track
975000000,Tangerang,baru,72,72,2200 mah,"2,200",4,2,unfurnished,"Keamanan, CCTV, Jogging Track, Taman, Ac, Masjid, Kolam Renang, Jalur Telepon",Swimming Pool,Park,Jogging Track
1890000000,Tangerang,bagus,190,120,2200 mah,"2,200",2,2,unfurnished,"Jalur Telepon, Keamanan, AC, Ac, Jalur Telepon",No Swimming Pool,No Park,No Jogging Track
845000000,Tangerang,baru,72,54,3500 mah,"3,500",3,2,unfurnished,"Taman, Tempat Jemuran, Jalur Telepon, Akses Parkir, Keamanan 24 jam, Track Lari, Tempat Gym",No Swimming Pool,Park,Jogging Track
1600000000,Tangerang,bagus,140,180,2200 mah,"2,200",6,3,semi furnished,"Masjid, Taman, Tempat Jemuran, Lapangan Bulu Tangkis, Kitchen Set, Keamanan 24 jam, Wastafel, Track Lari, Taman, One Gate System",No Swimming Pool,Park,Jogging Track
1800000000,Tangerang,bagus,380,600,5500 mah,"5,500",10,10,unfurnished,"Kulkas, Kitchen Set, Masjid, Lapangan Bola, Pemanas Air, Tempat Jemuran, Keamanan 24 jam, Wastafel, CCTV, Track Lari, Akses Parkir, Tempat Laundry, AC",No Swimming Pool,Park,Jogging Track
1120000000,Tangerang,bagus,60,74,2200 mah,"2,200",3,2,unfurnished,"AC, Keamanan 24 jam, CCTV, Taman, One Gate System",No Swimming Pool,Park,No Jogging Track
2100000000,Tangerang,baru,257,250,2200 mah,"2,200",3,3,furnished,"Tempat Jemuran, Tempat Laundry, Kitchen Set, Wastafel, Taman, AC",No Swimming Pool,Park,No Jogging Track
1100000000,Tangerang,baru,45,120,4400 mah,"4,400",2,2,unfurnished,Jalur Telepon,No Swimming Pool,No Park,No Jogging Track
4500000000,Tangerang,sudah renovasi,225,200,3300 mah,"3,300",1,1,unfurnished,"Keamanan, CCTV, Jogging Track, Taman, Tempat Jemuran, Jalur Telepon, Wastafel, Track Lari, Taman, Tempat Gym, Jalur Telepon",No Swimming Pool,Park,Jogging Track
900000000,Tangerang,baru,70,86,3500 mah,"3,500",2,3,unfurnished,"Taman, AC, Keamanan, CCTV",No Swimming Pool,Park,No Jogging Track
2520000000,Tangerang,bagus,132,125,5500 mah,"5,500",4,3,unfurnished,"Keamanan, Taman",No Swimming Pool,Park,No Jogging Track
2300000000,Tangerang,bagus,132,125,5500 mah,"5,500",3,1,semi furnished,"Ac, Keamanan, CCTV, Jogging Track, Taman, Jalur Telepon, Masjid",No Swimming Pool,Park,Jogging Track
